person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt,income_to_loan_ratio,employment_to_age_ratio,credit_history_to_age_ratio,default_on_file_binary,loan_grade_numeric,income_group,loan_amount_group,loan_percent_income_group,age_group
23,65000,RENT,3.0,MEDICAL,C,5000,13.98,0,0.08,Y,2,11.082157933374816,8.517393171418904,13.0,0.13043478260869565,0.08695652173913043,1,2,Middle,Small,Low Burden,Young
22,45000,MORTGAGE,1.0,EDUCATION,B,8000,12.53,0,0.18,N,3,10.714439990727769,8.987321812850125,5.625,0.045454545454545456,0.13636363636363635,0,1,Lower-Middle,Medium,Moderate Burden,Young
21,59000,RENT,4.0,MEDICAL,C,5000,14.22,1,0.08,N,3,10.985309671896763,8.517393171418904,11.8,0.19047619047619047,0.14285714285714285,0,2,Middle,Small,Low Burden,Young
25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3200,7.74,0,0.07,N,3,10.714439990727769,8.071218539969863,14.0625,0.36,0.12,0,0,Lower-Middle,Small,Low Burden,Young
26,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.05,0,0.03,N,2,10.714439990727769,7.313886831633462,30.0,0.038461538461538464,0.07692307692307693,0,0,Lower-Middle,Small,Low Burden,Adult
23,45000,MORTGAGE,4.0,EDUCATION,B,9925,11.48,0,0.22,N,2,10.714439990727769,9.202912856147385,4.534005037783375,0.17391304347826086,0.08695652173913043,0,1,Lower-Middle,Medium,High Burden,Young
24,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.25,0,0.08,N,2,11.082157933374816,8.517393171418904,13.0,0.041666666666666664,0.08333333333333333,0,1,Middle,Small,Low Burden,Young
23,65000,RENT,3.0,EDUCATION,C,5000,13.47,0,0.08,Y,2,11.082157933374816,8.517393171418904,13.0,0.13043478260869565,0.08695652173913043,1,2,Middle,Small,Low Burden,Young
22,59004,RENT,3.0,EDUCATION,B,5000,11.11,1,0.08,N,3,10.98537746505985,8.517393171418904,11.8008,0.13636363636363635,0.13636363636363635,0,1,Middle,Small,Low Burden,Young
23,45000,OWN,0.0,VENTURE,C,8000,12.84,0,0.18,Y,2,10.714439990727769,8.987321812850125,5.625,0.0,0.08695652173913043,1,2,Lower-Middle,Medium,Moderate Burden,Young
25,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2700,10.99,0,0.06,Y,4,10.714439990727769,7.901377353792616,16.666666666666668,0.16,0.16,1,2,Lower-Middle,Small,Low Burden,Young
23,39000,MORTGAGE,0.0,MEDICAL,D,8000,14.11,1,0.21,N,3,10.571342565808699,8.987321812850125,4.875,0.0,0.13043478260869565,0,3,Lower-Middle,Medium,High Burden,Young
23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,0,0.22,N,2,10.714439990727769,9.210440366976517,4.5,0.043478260869565216,0.08695652173913043,0,1,Lower-Middle,Medium,High Burden,Young
23,45000,OWN,3.0,MEDICAL,A,7000,9.63,0,0.16,N,3,10.714439990727769,8.853808274977197,6.428571428571429,0.13043478260869565,0.13043478260869565,0,0,Lower-Middle,Medium,Moderate Burden,Young
22,45000,MORTGAGE,6.0,EDUCATION,A,5000,8.0,0,0.11,N,3,10.714439990727769,8.517393171418904,9.0,0.2727272727272727,0.13636363636363635,0,0,Lower-Middle,Small,Moderate Burden,Young
23,66000,RENT,7.0,VENTURE,B,5000,10.39,0,0.08,N,3,11.097425172408931,8.517393171418904,13.2,0.30434782608695654,0.13043478260869565,0,1,Middle,Small,Low Burden,Young
26,45000,MORTGAGE,2.0,VENTURE,B,12000,10.99,0,0.27,N,3,10.714439990727769,9.392745258631441,3.75,0.07692307692307693,0.11538461538461539,0,1,Lower-Middle,Large,High Burden,Adult
24,45000,MORTGAGE,2.0,EDUCATION,B,9200,11.89,0,0.2,N,3,10.714439990727769,9.127067452782361,4.891304347826087,0.08333333333333333,0.125,0,1,Lower-Middle,Medium,Moderate Burden,Young
26,45000,MORTGAGE,10.0,MEDICAL,B,4325,10.99,0,0.1,N,4,10.714439990727769,8.372398606513004,10.404624277456648,0.38461538461538464,0.15384615384615385,0,1,Lower-Middle,Small,Low Burden,Adult
24,39000,MORTGAGE,1.0,EDUCATION,D,12000,14.11,1,0.31,N,2,10.571342565808699,9.392745258631441,3.25,0.041666666666666664,0.08333333333333333,0,3,Lower-Middle,Large,High Burden,Young
24,67200,RENT,4.0,EDUCATION,B,5000,10.99,0,0.07,N,4,11.1154434073529,8.517393171418904,13.44,0.16666666666666666,0.16666666666666666,0,1,Middle,Small,Low Burden,Young
22,67500,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,0,0.07,N,4,11.119897691565697,8.517393171418904,13.5,0.09090909090909091,0.18181818181818182,0,0,Middle,Small,Low Burden,Young
26,67500,RENT,1.0,MEDICAL,B,5000,12.18,0,0.07,N,3,11.119897691565697,8.517393171418904,13.5,0.038461538461538464,0.11538461538461539,0,1,Middle,Small,Low Burden,Adult
25,45000,MORTGAGE,0.0,VENTURE,B,17000,11.89,0,0.38,N,2,10.714439990727769,9.741027444837728,2.6470588235294117,0.0,0.08,0,1,Lower-Middle,Large,Very High Burden,Young
23,67596,RENT,2.0,PERSONAL,B,5000,11.86,0,0.07,N,4,11.121318882348067,8.517393171418904,13.5192,0.08695652173913043,0.17391304347826086,0,1,Middle,Small,Low Burden,Young
24,45000,MORTGAGE,0.0,VENTURE,A,3600,10.99,0,0.08,N,2,10.714439990727769,8.188966863648876,12.5,0.0,0.08333333333333333,0,0,Lower-Middle,Small,Low Burden,Young
23,45000,MORTGAGE,3.0,EDUCATION,C,16750,12.53,0,0.37,Y,3,10.714439990727769,9.726213236963687,2.6865671641791047,0.13043478260869565,0.13043478260869565,1,2,Lower-Middle,Large,Very High Burden,Young
26,45000,MORTGAGE,0.0,MEDICAL,C,7750,12.53,0,0.17,Y,4,10.714439990727769,8.955577146281511,5.806451612903226,0.0,0.15384615384615385,1,2,Lower-Middle,Medium,Moderate Burden,Adult
22,68000,RENT,7.0,PERSONAL,B,5000,9.99,0,0.07,N,3,11.127277689932466,8.517393171418904,13.6,0.3181818181818182,0.13636363636363635,0,1,Middle,Small,Low Burden,Young
24,68648,RENT,1.0,VENTURE,B,5000,10.99,0,0.07,N,2,11.136761844447634,8.517393171418904,13.7296,0.041666666666666664,0.08333333333333333,0,1,Middle,Small,Low Burden,Young
23,63900,RENT,7.0,DEBTCONSOLIDATION,D,5000,15.99,1,0.08,N,2,11.065090289695444,8.517393171418904,12.78,0.30434782608695654,0.08695652173913043,0,3,Middle,Small,Low Burden,Young
24,69996,RENT,7.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.07,N,4,11.156207662970246,8.517393171418904,13.9992,0.2916666666666667,0.16666666666666666,0,1,Middle,Small,Low Burden,Young
25,70000,RENT,0.0,EDUCATION,B,5000,11.71,0,0.07,N,3,11.156264806643742,8.517393171418904,14.0,0.0,0.12,0,1,Middle,Small,Low Burden,Young
26,70000,RENT,3.0,PERSONAL,D,5000,10.99,0,0.07,Y,3,11.156264806643742,8.517393171418904,14.0,0.11538461538461539,0.11538461538461539,1,3,Middle,Small,Low Burden,Adult
23,54400,RENT,2.0,MEDICAL,D,5000,16.49,1,0.08,N,4,10.904137815028022,8.517393171418904,10.88,0.08695652173913043,0.17391304347826086,0,3,Middle,Small,Low Burden,Young
23,45000,OWN,4.0,PERSONAL,D,6400,10.99,0,0.14,Y,3,10.714439990727769,8.764209507142004,7.03125,0.17391304347826086,0.13043478260869565,1,3,Lower-Middle,Medium,Moderate Burden,Young
26,70000,RENT,3.0,EDUCATION,E,5000,17.39,0,0.07,N,2,11.156264806643742,8.517393171418904,14.0,0.11538461538461539,0.07692307692307693,0,4,Middle,Small,Low Burden,Adult
22,70500,RENT,1.0,VENTURE,B,5000,11.14,0,0.07,N,4,11.163382173096926,8.517393171418904,14.1,0.045454545454545456,0.18181818181818182,0,1,Middle,Small,Low Burden,Young
22,71000,RENT,5.0,MEDICAL,B,5000,10.99,0,0.07,N,3,11.170449240431308,8.517393171418904,14.2,0.22727272727272727,0.13636363636363635,0,1,Middle,Small,Low Burden,Young
23,55488,RENT,4.0,MEDICAL,D,5000,15.21,1,0.08,N,2,10.92394008189247,8.517393171418904,11.0976,0.17391304347826086,0.08695652173913043,0,3,Middle,Small,Low Burden,Young
22,71400,RENT,3.0,VENTURE,C,5000,12.99,0,0.07,Y,4,11.17606715383184,8.517393171418904,14.28,0.13636363636363635,0.18181818181818182,1,2,Middle,Small,Low Burden,Young
22,39000,MORTGAGE,1.0,VENTURE,F,5000,18.21,1,0.13,Y,4,10.571342565808699,8.517393171418904,7.8,0.045454545454545456,0.18181818181818182,1,5,Lower-Middle,Small,Moderate Burden,Young
26,72000,RENT,0.0,VENTURE,A,5000,7.49,0,0.07,N,4,11.184435286790631,8.517393171418904,14.4,0.0,0.15384615384615385,0,0,Middle,Small,Low Burden,Adult
22,45000,MORTGAGE,1.0,EDUCATION,A,7375,9.32,0,0.16,N,4,10.714439990727769,8.90598676523643,6.101694915254237,0.045454545454545456,0.18181818181818182,0,0,Lower-Middle,Medium,Moderate Burden,Young
22,72000,RENT,1.0,MEDICAL,B,5000,11.49,0,0.07,N,3,11.184435286790631,8.517393171418904,14.4,0.045454545454545456,0.13636363636363635,0,1,Middle,Small,Low Burden,Young
26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,13.67,1,0.13,N,3,10.571342565808699,8.517393171418904,7.8,0.15384615384615385,0.11538461538461539,0,3,Lower-Middle,Small,Moderate Burden,Adult
22,72000,RENT,6.0,PERSONAL,D,5000,10.99,0,0.07,N,3,11.184435286790631,8.517393171418904,14.4,0.2727272727272727,0.13636363636363635,0,3,Middle,Small,Low Burden,Young
24,72000,RENT,6.0,MEDICAL,A,5000,10.99,0,0.07,N,3,11.184435286790631,8.517393171418904,14.4,0.25,0.125,0,0,Middle,Small,Low Burden,Young
23,45000,MORTGAGE,1.0,EDUCATION,B,8000,10.51,0,0.18,N,4,10.714439990727769,8.987321812850125,5.625,0.043478260869565216,0.17391304347826086,0,1,Lower-Middle,Medium,Moderate Burden,Young
25,56950,RENT,9.0,MEDICAL,C,5000,13.92,1,0.07,N,4,10.949946527983677,8.517393171418904,11.39,0.36,0.16,0,2,Middle,Small,Low Burden,Young
24,73000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.01,0,0.07,N,2,11.19822841866684,8.517393171418904,14.6,0.041666666666666664,0.08333333333333333,0,1,Middle,Small,Low Burden,Young
24,73500,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.99,0,0.07,N,4,11.205054290550551,8.517393171418904,14.7,0.125,0.16666666666666666,0,2,Middle,Small,Low Burden,Young
24,74000,RENT,2.0,MEDICAL,A,5000,10.99,0,0.07,N,4,11.211833885608513,8.517393171418904,14.8,0.08333333333333333,0.16666666666666666,0,0,Middle,Small,Low Burden,Young
26,74500,RENT,8.0,VENTURE,B,5000,11.36,0,0.07,N,2,11.218567827096358,8.517393171418904,14.9,0.3076923076923077,0.07692307692307693,0,1,Middle,Small,Low Burden,Adult
23,75000,RENT,4.0,VENTURE,B,5000,10.99,0,0.07,N,3,11.225256725762893,8.517393171418904,15.0,0.17391304347826086,0.13043478260869565,0,1,Middle,Small,Low Burden,Young
24,45000,OTHER,8.0,MEDICAL,A,7500,8.32,0,0.17,N,3,10.714439990727769,8.922791623969637,6.0,0.3333333333333333,0.125,0,0,Lower-Middle,Medium,Moderate Burden,Young
25,45000,MORTGAGE,7.0,EDUCATION,A,7500,8.0,0,0.17,N,3,10.714439990727769,8.922791623969637,6.0,0.28,0.12,0,0,Lower-Middle,Medium,Moderate Burden,Young
23,69000,RENT,4.0,PERSONAL,A,5000,7.49,1,0.07,N,2,11.141876276228,8.517393171418904,13.8,0.17391304347826086,0.08695652173913043,0,0,Middle,Small,Low Burden,Young
23,75000,RENT,7.0,EDUCATION,A,5000,7.49,0,0.07,N,3,11.225256725762893,8.517393171418904,15.0,0.30434782608695654,0.13043478260869565,0,0,Middle,Small,Low Burden,Young
22,75000,RENT,5.0,VENTURE,B,5000,11.49,0,0.07,N,3,11.225256725762893,8.517393171418904,15.0,0.22727272727272727,0.13636363636363635,0,1,Middle,Small,Low Burden,Young
22,75000,RENT,2.0,VENTURE,B,5000,10.99,0,0.07,N,2,11.225256725762893,8.517393171418904,15.0,0.09090909090909091,0.09090909090909091,0,1,Middle,Small,Low Burden,Young
26,45000,OWN,2.0,MEDICAL,C,7000,10.99,0,0.16,N,3,10.714439990727769,8.853808274977197,6.428571428571429,0.07692307692307693,0.11538461538461539,0,2,Lower-Middle,Medium,Moderate Burden,Adult
22,39000,OWN,0.0,EDUCATION,F,25000,16.08,1,0.64,N,3,10.571342565808699,10.12667110305036,1.56,0.0,0.13636363636363635,0,5,Lower-Middle,Very Large,Very High Burden,Young
23,45000,OWN,0.0,VENTURE,B,21000,9.76,0,0.47,N,3,10.714439990727769,9.952325334619427,2.142857142857143,0.0,0.13043478260869565,0,1,Lower-Middle,Very Large,Very High Burden,Young
22,75000,RENT,2.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.07,N,2,11.225256725762893,8.517393171418904,15.0,0.09090909090909091,0.09090909090909091,0,0,Middle,Small,Low Burden,Young
25,45000,OWN,1.0,HOMEIMPROVEMENT,C,9000,11.03,0,0.2,N,2,10.714439990727769,9.105090961257085,5.0,0.04,0.08,0,2,Lower-Middle,Medium,Moderate Burden,Young
25,45000,MORTGAGE,0.0,VENTURE,B,7500,10.39,0,0.17,N,3,10.714439990727769,8.922791623969637,6.0,0.0,0.12,0,1,Lower-Middle,Medium,Moderate Burden,Young
24,75000,RENT,8.0,PERSONAL,C,5000,11.78,0,0.07,Y,2,11.225256725762893,8.517393171418904,15.0,0.3333333333333333,0.08333333333333333,1,2,Middle,Small,Low Burden,Young
25,45000,OWN,0.0,EDUCATION,C,6500,10.28,0,0.14,Y,2,10.714439990727769,8.77971129020447,6.923076923076923,0.0,0.08,1,2,Lower-Middle,Medium,Moderate Burden,Young
25,76000,RENT,1.0,DEBTCONSOLIDATION,A,5000,7.9,0,0.07,N,3,11.23850177707664,8.517393171418904,15.2,0.04,0.12,0,0,Upper-Middle,Small,Low Burden,Young
25,76000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.9,0,0.07,N,2,11.23850177707664,8.517393171418904,15.2,0.0,0.08,0,0,Upper-Middle,Small,Low Burden,Young
25,76344,RENT,2.0,HOMEIMPROVEMENT,A,5000,9.63,0,0.07,N,2,11.243017820617611,8.517393171418904,15.2688,0.08,0.08,0,0,Upper-Middle,Small,Low Burden,Young
25,45149,MORTGAGE,4.0,EDUCATION,A,9000,5.79,0,0.2,N,4,10.717745558845131,9.105090961257085,5.016555555555556,0.16,0.16,0,0,Lower-Middle,Medium,Moderate Burden,Young
25,76500,RENT,4.0,DEBTCONSOLIDATION,C,5000,12.53,0,0.07,N,3,11.245059091624615,8.517393171418904,15.3,0.16,0.12,0,2,Upper-Middle,Small,Low Burden,Young
25,78000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.66,0,0.06,N,3,11.264476926102367,8.517393171418904,15.6,0.12,0.12,0,0,Upper-Middle,Small,Low Burden,Young
21,45192,MORTGAGE,0.0,PERSONAL,B,11700,10.74,0,0.26,N,2,10.718697486570514,9.367429587218957,3.8625641025641024,0.0,0.09523809523809523,0,1,Lower-Middle,Large,High Burden,Young
24,78300,RENT,0.0,HOMEIMPROVEMENT,A,5000,7.74,0,0.06,N,3,11.268315653289422,8.517393171418904,15.66,0.0,0.125,0,0,Upper-Middle,Small,Low Burden,Young
26,39200,MORTGAGE,2.0,MEDICAL,D,4000,15.05,1,0.1,N,3,10.576457535657255,8.294299608857235,9.8,0.07692307692307693,0.11538461538461539,0,3,Lower-Middle,Small,Low Burden,Adult
23,80000,RENT,5.0,VENTURE,B,5000,12.42,0,0.06,N,4,11.289794413577894,8.517393171418904,16.0,0.21739130434782608,0.17391304347826086,0,1,Upper-Middle,Small,Low Burden,Young
23,45204,MORTGAGE,0.0,EDUCATION,B,4750,12.21,0,0.11,N,4,10.718962979171467,8.46611040118692,9.516631578947369,0.0,0.17391304347826086,0,1,Lower-Middle,Small,Moderate Burden,Young
24,74000,RENT,6.0,EDUCATION,C,5000,15.27,1,0.07,N,4,11.211833885608513,8.517393171418904,14.8,0.25,0.16666666666666666,0,2,Middle,Small,Low Burden,Young
22,74000,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.49,1,0.07,Y,4,11.211833885608513,8.517393171418904,14.8,0.13636363636363635,0.18181818181818182,1,2,Middle,Small,Low Burden,Young
23,45288,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20500,9.25,0,0.45,N,2,10.72081945637715,9.928228944424575,2.2091707317073173,0.30434782608695654,0.08695652173913043,0,1,Lower-Middle,Very Large,Very High Burden,Young
23,39292,MORTGAGE,3.0,PERSONAL,A,3250,10.99,1,0.08,N,4,10.578801664944281,8.086717920303906,12.089846153846153,0.13043478260869565,0.17391304347826086,0,0,Lower-Middle,Small,Low Burden,Young
23,80000,RENT,6.0,PERSONAL,A,5000,5.42,0,0.06,N,2,11.289794413577894,8.517393171418904,16.0,0.2608695652173913,0.08695652173913043,0,0,Upper-Middle,Small,Low Burden,Young
23,45300,MORTGAGE,3.0,EDUCATION,D,5550,15.37,0,0.12,Y,3,10.721084386282662,8.621733370690162,8.162162162162161,0.13043478260869565,0.13043478260869565,1,3,Lower-Middle,Medium,Moderate Burden,Young
23,62900,RENT,7.0,MEDICAL,D,5000,14.84,1,0.07,N,4,11.049317340813348,8.517393171418904,12.58,0.30434782608695654,0.17391304347826086,0,3,Middle,Small,Low Burden,Young
23,39325,MORTGAGE,3.0,EDUCATION,C,2800,12.87,1,0.07,N,4,10.579641156719502,7.937731775260109,14.044642857142858,0.13043478260869565,0.17391304347826086,0,2,Lower-Middle,Small,Low Burden,Young
24,45336,MORTGAGE,8.0,MEDICAL,A,10000,5.99,0,0.22,N,2,10.72187875513222,9.210440366976517,4.5336,0.3333333333333333,0.08333333333333333,0,0,Lower-Middle,Medium,High Burden,Young
24,81000,RENT,6.0,MEDICAL,A,5000,5.42,0,0.06,N,3,11.302216779257382,8.517393171418904,16.2,0.25,0.125,0,0,Upper-Middle,Small,Low Burden,Young
23,45378,MORTGAGE,7.0,PERSONAL,A,6000,5.79,0,0.13,N,2,10.722804721951764,8.699681400989514,7.563,0.30434782608695654,0.08695652173913043,0,0,Lower-Middle,Medium,Moderate Burden,Young
21,45432,MORTGAGE,4.0,EDUCATION,B,5000,9.88,0,0.11,N,4,10.723993992232447,8.517393171418904,9.0864,0.19047619047619047,0.19047619047619047,0,1,Lower-Middle,Small,Moderate Burden,Young
24,83100,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.35,0,0.06,N,3,11.32781201446548,8.517393171418904,16.62,0.20833333333333334,0.125,0,4,Upper-Middle,Small,Low Burden,Young
22,84996,RENT,6.0,VENTURE,C,5000,12.23,0,0.06,Y,3,11.350371240731954,8.517393171418904,16.9992,0.2727272727272727,0.13636363636363635,1,2,Upper-Middle,Small,Low Burden,Young
26,73000,RENT,0.0,EDUCATION,D,5000,15.31,1,0.07,Y,2,11.19822841866684,8.517393171418904,14.6,0.0,0.07692307692307693,1,3,Middle,Small,Low Burden,Adult
23,45500,OWN,5.0,EDUCATION,C,14000,14.72,0,0.31,Y,2,10.725489582719506,9.546884034617925,3.25,0.21739130434782608,0.08695652173913043,1,2,Lower-Middle,Large,High Burden,Young
26,39500,MORTGAGE,6.0,MEDICAL,D,15250,15.05,1,0.39,N,4,10.584081267024454,9.632400353656184,2.5901639344262297,0.23076923076923078,0.15384615384615385,0,3,Lower-Middle,Large,Very High Burden,Adult
23,85000,RENT,2.0,EDUCATION,B,5000,11.58,0,0.06,N,4,11.350418300109132,8.517393171418904,17.0,0.08695652173913043,0.17391304347826086,0,1,Upper-Middle,Small,Low Burden,Young
21,45600,MORTGAGE,5.0,MEDICAL,A,6000,6.03,0,0.13,N,4,10.727684925086583,8.699681400989514,7.6,0.23809523809523808,0.19047619047619047,0,0,Lower-Middle,Medium,Moderate Burden,Young
23,45600,OWN,7.0,EDUCATION,A,14000,7.9,0,0.31,N,3,10.727684925086583,9.546884034617925,3.257142857142857,0.30434782608695654,0.13043478260869565,0,0,Lower-Middle,Large,High Burden,Young
23,85272,RENT,7.0,VENTURE,B,5000,11.11,0,0.06,N,4,11.35361315347912,8.517393171418904,17.0544,0.30434782608695654,0.17391304347826086,0,1,Upper-Middle,Small,Low Burden,Young
23,45600,MORTGAGE,3.0,VENTURE,C,12000,14.65,0,0.26,Y,2,10.727684925086583,9.392745258631441,3.8,0.13043478260869565,0.08695652173913043,1,2,Lower-Middle,Large,High Burden,Young
26,45600,MORTGAGE,9.0,EDUCATION,C,10000,15.27,0,0.22,Y,3,10.727684925086583,9.210440366976517,4.56,0.34615384615384615,0.11538461538461539,1,2,Lower-Middle,Medium,High Burden,Adult
23,88000,RENT,1.0,VENTURE,B,5000,10.99,0,0.06,N,4,11.385103457032141,8.517393171418904,17.6,0.043478260869565216,0.17391304347826086,0,1,Upper-Middle,Small,Low Burden,Young
23,45600,MORTGAGE,4.0,MEDICAL,B,3000,11.49,0,0.07,N,4,10.727684925086583,8.006700845440367,15.2,0.17391304347826086,0.17391304347826086,0,1,Lower-Middle,Small,Low Burden,Young
23,45600,MORTGAGE,7.0,VENTURE,C,10000,16.11,0,0.22,Y,4,10.727684925086583,9.210440366976517,4.56,0.30434782608695654,0.17391304347826086,1,2,Lower-Middle,Medium,High Burden,Young
25,45600,MORTGAGE,7.0,MEDICAL,C,13000,12.99,0,0.29,N,4,10.727684925086583,9.472781556562168,3.5076923076923077,0.28,0.16,0,2,Lower-Middle,Large,High Burden,Young
25,76000,RENT,2.0,DEBTCONSOLIDATION,E,5000,17.19,1,0.07,Y,3,11.23850177707664,8.517393171418904,15.2,0.08,0.12,1,4,Upper-Middle,Small,Low Burden,Young
26,90000,RENT,4.0,PERSONAL,D,5000,16.77,0,0.06,Y,3,11.407576060361786,8.517393171418904,18.0,0.15384615384615385,0.11538461538461539,1,3,Upper-Middle,Small,Low Burden,Adult
23,78000,RENT,0.0,HOMEIMPROVEMENT,A,5000,6.62,1,0.06,N,4,11.264476926102367,8.517393171418904,15.6,0.0,0.17391304347826086,0,0,Upper-Middle,Small,Low Burden,Young
23,90000,RENT,7.0,MEDICAL,C,5000,15.96,0,0.06,Y,3,11.407576060361786,8.517393171418904,18.0,0.30434782608695654,0.13043478260869565,1,2,Upper-Middle,Small,Low Burden,Young
24,90000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.59,0,0.06,N,2,11.407576060361786,8.517393171418904,18.0,0.0,0.08333333333333333,0,1,Upper-Middle,Small,Low Burden,Young
24,90000,RENT,5.0,VENTURE,B,5000,9.99,0,0.06,N,3,11.407576060361786,8.517393171418904,18.0,0.20833333333333334,0.125,0,1,Upper-Middle,Small,Low Burden,Young
24,45600,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7200,6.91,0,0.16,N,4,10.727684925086583,8.881975184248867,6.333333333333333,0.0,0.16666666666666666,0,0,Lower-Middle,Medium,Moderate Burden,Young
25,45600,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000,5.79,0,0.33,N,2,10.727684925086583,9.61587214452889,3.04,0.24,0.08,0,0,Lower-Middle,Large,High Burden,Young
21,39600,MORTGAGE,5.0,MEDICAL,A,6400,6.91,1,0.16,N,2,10.586609649448985,8.764209507142004,6.1875,0.23809523809523808,0.09523809523809523,0,0,Lower-Middle,Medium,Moderate Burden,Young
22,90000,RENT,4.0,EDUCATION,D,5000,14.96,0,0.06,Y,4,11.407576060361786,8.517393171418904,18.0,0.18181818181818182,0.18181818181818182,1,3,Upper-Middle,Small,Low Burden,Young
22,45600,MORTGAGE,5.0,VENTURE,B,2000,10.36,0,0.04,N,2,10.727684925086583,7.601402334583733,22.8,0.22727272727272727,0.09090909090909091,0,1,Lower-Middle,Small,Low Burden,Young
23,45600,OWN,7.0,MEDICAL,B,1000,9.62,0,0.02,N,4,10.727684925086583,6.90875477931522,45.6,0.30434782608695654,0.17391304347826086,0,1,Lower-Middle,Small,Low Burden,Young
25,80000,RENT,8.0,DEBTCONSOLIDATION,D,5000,14.96,1,0.06,Y,4,11.289794413577894,8.517393171418904,16.0,0.32,0.16,1,3,Upper-Middle,Small,Low Burden,Young
20,94000,RENT,4.0,EDUCATION,D,5000,16.02,0,0.05,N,3,11.451060699493427,8.517393171418904,18.8,0.2,0.15,0,3,Upper-Middle,Small,Low Burden,Young
22,45600,MORTGAGE,5.0,VENTURE,B,9500,10.38,0,0.21,N,2,10.727684925086583,9.15915233520675,4.8,0.22727272727272727,0.09090909090909091,0,1,Lower-Middle,Medium,High Burden,Young
23,95004,RENT,2.0,EDUCATION,A,5000,9.63,0,0.05,N,4,11.461684800776633,8.517393171418904,19.0008,0.08695652173913043,0.17391304347826086,0,0,Upper-Middle,Small,Low Burden,Young
22,45600,OWN,6.0,MEDICAL,C,1800,13.48,0,0.04,N,4,10.727684925086583,7.496097345175956,25.333333333333332,0.2727272727272727,0.18181818181818182,0,2,Lower-Middle,Small,Low Burden,Young
26,97500,RENT,10.0,VENTURE,E,5000,18.39,0,0.05,N,4,11.487617913343598,8.517393171418904,19.5,0.38461538461538464,0.15384615384615385,0,4,Upper-Middle,Small,Low Burden,Adult
22,45600,MORTGAGE,3.0,VENTURE,A,1600,7.88,0,0.04,N,2,10.727684925086583,7.3783837129967145,28.5,0.13636363636363635,0.09090909090909091,0,0,Lower-Middle,Small,Low Burden,Young
23,86004,RENT,0.0,PERSONAL,D,5000,14.84,1,0.06,N,2,11.362160713080492,8.517393171418904,17.2008,0.0,0.08695652173913043,0,3,Upper-Middle,Small,Low Burden,Young
22,39600,MORTGAGE,6.0,DEBTCONSOLIDATION,C,4650,10.28,1,0.12,N,4,10.586609649448985,8.444837529224097,8.516129032258064,0.2727272727272727,0.18181818181818182,0,2,Lower-Middle,Small,Moderate Burden,Young
26,45608,OWN,8.0,HOMEIMPROVEMENT,A,11000,6.62,0,0.24,N,2,10.727860344448946,9.305741456739435,4.146181818181818,0.3076923076923077,0.07692307692307693,0,0,Lower-Middle,Large,High Burden,Adult
