person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,41000,2,7.0,1.0,6000,6.03,0,0.15,0,4,1,0,0,0,0
25,55200,1,2.0,1.0,4800,7.9,0,0.09,0,3,0,0,1,0,0
22,41000,2,6.0,1.0,12000,6.03,0,0.29,0,2,1,0,0,0,0
23,56928,1,3.0,2.0,4800,10.38,0,0.08,0,3,0,0,0,1,0
21,41000,2,4.0,1.0,7000,6.03,0,0.17,0,3,0,0,0,0,0
26,52000,1,6.0,5.0,4800,17.99,1,0.09,0,4,0,0,1,0,0
26,41000,2,5.0,1.0,8000,6.03,0,0.2,0,3,0,0,0,1,0
26,53000,1,2.0,4.0,4800,15.62,1,0.09,1,3,0,0,0,1,0
26,60000,1,1.0,1.0,4800,7.9,0,0.08,0,3,0,1,0,0,0
24,60000,1,4.0,1.0,4800,6.54,0,0.08,0,4,0,1,0,0,0
22,41000,2,0.0,2.0,6400,9.99,0,0.16,0,4,0,0,0,0,1
24,62000,1,4.0,1.0,4800,7.14,0,0.08,0,3,0,0,0,1,0
26,41000,0,7.0,4.0,9000,10.99,0,0.22,0,4,0,1,0,0,0
22,41000,0,0.0,1.0,1000,6.99,0,0.02,0,2,0,0,0,1,0
26,65000,1,0.0,3.0,4800,13.72,0,0.07,0,2,0,1,0,0,0
24,65000,1,0.0,1.0,4800,7.88,0,0.07,0,4,0,0,0,1,0
24,41000,2,3.0,1.0,2500,7.29,0,0.06,0,2,0,0,0,0,1
25,65004,1,1.0,3.0,4800,13.49,0,0.07,0,3,0,1,0,0,0
21,41000,2,4.0,1.0,3000,5.79,0,0.07,0,4,0,0,0,1,0
21,41000,2,2.0,1.0,8200,6.91,0,0.2,0,3,0,0,0,1,0
23,35000,2,7.0,3.0,5000,12.98,1,0.14,1,3,1,0,0,0,0
22,41000,2,0.0,2.0,6000,11.86,0,0.15,0,2,1,0,0,0,0
23,69000,1,7.0,2.0,4800,10.75,0,0.07,0,2,0,0,1,0,0
23,70000,1,2.0,3.0,4800,10.99,0,0.07,0,2,0,0,0,1,0
26,72000,1,4.0,2.0,4800,11.86,0,0.07,0,3,0,1,0,0,0
24,72096,1,2.0,1.0,4800,7.14,0,0.07,0,2,0,1,0,0,0
22,67200,1,6.0,5.0,4800,16.7,1,0.07,1,2,0,0,0,0,0
24,69000,1,2.0,4.0,4800,15.21,1,0.07,0,4,0,0,0,0,0
22,75000,1,0.0,2.0,4800,12.21,0,0.06,0,2,0,0,0,0,0
24,41000,0,9.0,4.0,10000,15.33,0,0.24,0,4,0,1,0,0,0
24,41000,2,3.0,2.0,9000,9.88,0,0.22,0,2,0,0,0,0,0
23,41000,2,7.0,4.0,10000,14.96,0,0.24,1,2,0,0,0,0,1
22,41000,2,0.0,2.0,7750,9.88,0,0.19,0,3,0,0,0,0,0
23,86000,1,0.0,2.0,4800,9.62,0,0.06,0,3,0,0,0,0,1
26,89000,1,4.0,1.0,4800,5.99,0,0.05,0,2,1,0,0,0,0
21,90000,1,3.0,2.0,4800,9.62,0,0.05,0,3,1,0,0,0,0
23,92000,1,5.0,2.0,4800,10.0,0,0.05,0,3,0,0,1,0,0
22,41000,0,6.0,4.0,2500,14.96,0,0.06,1,4,0,0,1,0,0
26,95000,1,4.0,1.0,4800,10.99,0,0.05,0,4,0,0,0,0,0
22,41000,2,4.0,1.0,6000,8.59,0,0.15,0,4,0,0,0,0,1
24,103641,1,8.0,2.0,4800,10.74,0,0.05,0,2,0,0,0,0,1
24,105000,1,5.0,3.0,4800,10.99,0,0.05,1,2,0,1,0,0,0
22,41000,2,2.0,2.0,3000,12.18,0,0.07,0,4,1,0,0,0,0
21,41000,0,5.0,1.0,5000,7.74,0,0.12,0,3,0,0,0,1,0
22,115000,1,4.0,1.0,4800,7.88,0,0.04,0,2,0,0,1,0,0
25,120000,1,9.0,3.0,4800,14.22,0,0.04,0,3,0,0,0,1,0
23,41000,2,5.0,1.0,6000,9.32,0,0.15,0,3,0,0,0,0,0
24,125000,1,6.0,1.0,4800,6.76,0,0.04,0,3,0,0,0,1,0
23,41000,2,0.0,2.0,4500,10.95,0,0.11,0,4,0,0,0,0,1
22,23000,1,6.0,3.0,4850,14.27,0,0.21,1,4,0,0,0,0,1
24,40000,1,0.0,1.0,4850,6.62,0,0.12,0,2,1,0,0,0,0
24,54000,1,0.0,1.0,4850,8.49,0,0.09,0,2,0,1,0,0,0
23,41000,2,4.0,2.0,7500,10.71,0,0.18,0,2,0,0,1,0,0
23,41000,2,7.0,2.0,5500,10.71,0,0.13,0,4,0,0,0,0,0
25,21600,1,0.0,3.0,4900,13.72,0,0.23,1,2,1,0,0,0,0
21,41004,2,5.0,2.0,24250,10.75,0,0.59,0,2,0,0,0,0,1
25,41004,0,9.0,1.0,4000,6.76,0,0.1,0,3,0,0,0,0,1
25,41004,0,1.0,2.0,12000,10.99,0,0.29,0,2,0,0,0,1,0
23,95000,1,4.0,2.0,10000,10.99,0,0.11,0,4,0,0,0,1,0
26,41004,2,5.0,2.0,16000,10.95,0,0.39,0,3,0,0,0,0,1
23,41004,2,8.0,1.0,10000,9.32,0,0.24,0,4,0,0,0,0,1
25,83000,1,0.0,3.0,10000,13.22,1,0.12,0,3,1,0,0,0,0
23,96000,1,7.0,2.0,10000,10.65,0,0.1,0,3,0,0,0,1,0
26,96000,1,11.0,5.0,10000,19.69,0,0.1,1,3,0,1,0,0,0
21,41033,2,2.0,3.0,5700,12.99,0,0.14,0,4,0,0,0,0,0
24,41100,0,4.0,1.0,5600,6.03,0,0.14,0,3,0,0,0,1,0
24,41100,0,2.0,2.0,9200,12.42,0,0.22,0,2,0,0,0,0,1
23,97000,1,7.0,3.0,10000,13.99,0,0.1,0,3,1,0,0,0,0
24,97850,1,5.0,1.0,10000,7.51,0,0.1,0,4,0,1,0,0,0
25,98000,1,9.0,2.0,10000,12.69,0,0.1,0,4,0,0,0,0,0
23,41196,2,7.0,2.0,16000,11.83,0,0.39,0,2,1,0,0,0,0
26,99000,1,5.0,1.0,10000,7.29,0,0.1,0,2,0,0,0,1,0
25,99275,1,1.0,3.0,10000,14.65,0,0.1,1,3,0,0,0,1,0
21,41200,0,3.0,2.0,8000,11.48,0,0.19,0,3,0,0,0,1,0
24,87996,1,8.0,4.0,10000,14.84,1,0.11,1,2,0,0,0,0,0
22,99996,1,1.0,1.0,10000,9.32,0,0.1,0,4,1,0,0,0,0
22,100000,1,3.0,2.0,10000,10.65,0,0.1,0,3,1,0,0,0,0
24,100000,1,5.0,1.0,10000,7.51,0,0.1,0,3,0,0,0,1,0
25,100000,1,3.0,1.0,10000,6.62,0,0.1,0,4,0,0,0,0,1
25,88000,1,9.0,5.0,10000,17.88,1,0.11,1,4,1,0,0,0,0
24,100000,1,4.0,5.0,10000,16.4,0,0.1,1,2,0,1,0,0,0
21,88000,1,4.0,5.0,10000,17.93,1,0.11,1,3,0,0,0,0,1
23,100000,1,0.0,2.0,10000,11.46,0,0.1,0,2,0,0,0,1,0
21,102000,1,5.0,4.0,10000,10.99,0,0.1,1,3,1,0,0,0,0
23,41496,0,4.0,5.0,7200,10.99,0,0.17,0,2,0,0,0,0,1
26,102000,1,5.0,1.0,10000,8.59,0,0.1,0,2,0,0,1,0,0
25,107000,1,0.0,1.0,10000,8.38,0,0.09,0,3,0,0,0,0,1
24,41500,2,8.0,1.0,8500,7.14,0,0.2,0,4,1,0,0,0,0
23,107500,1,7.0,1.0,10000,7.66,0,0.09,0,2,0,0,1,0,0
26,96000,1,2.0,4.0,10000,15.28,1,0.1,1,2,1,0,0,0,0
25,41508,2,9.0,3.0,1600,13.11,0,0.04,1,3,1,0,0,0,0
23,98000,1,0.0,5.0,10000,16.4,1,0.1,0,2,1,0,0,0,0
25,41520,0,9.0,1.0,4400,7.29,0,0.11,0,2,0,0,1,0,0
23,110000,1,5.0,1.0,10000,7.88,0,0.09,0,2,0,0,0,0,0
22,41600,0,4.0,2.0,12000,12.42,0,0.29,0,2,1,0,0,0,0
22,41600,2,0.0,2.0,6800,10.59,0,0.16,0,3,0,0,0,0,0
23,41600,2,7.0,3.0,7000,13.43,0,0.17,0,3,1,0,0,0,0
26,113000,1,3.0,3.0,10000,13.72,0,0.09,1,3,0,1,0,0,0
24,41600,2,0.0,1.0,10000,8.94,0,0.24,0,2,0,1,0,0,0
22,41600,2,2.0,4.0,3000,15.05,0,0.07,0,3,1,0,0,0,0
24,114800,1,6.0,1.0,10000,8.94,0,0.09,0,4,0,0,0,1,0
22,41604,0,1.0,2.0,14400,10.99,0,0.35,0,4,0,0,0,1,0
25,41664,2,6.0,1.0,4000,5.99,0,0.1,0,2,0,1,0,0,0
25,115000,1,6.0,1.0,10000,7.29,0,0.09,0,4,0,0,1,0,0
22,41717,0,5.0,2.0,20000,11.12,0,0.48,0,4,0,0,0,0,1
25,41718,0,3.0,1.0,5000,7.51,0,0.12,0,2,0,0,0,0,1
25,115000,1,3.0,2.0,10000,10.37,0,0.09,0,2,0,0,1,0,0
21,35760,2,5.0,5.0,2400,10.99,1,0.07,0,3,0,1,0,0,0
25,116000,1,5.0,3.0,10000,14.26,0,0.09,1,4,0,0,0,0,0
22,41784,2,6.0,1.0,5000,6.03,0,0.12,0,2,0,0,0,0,0
22,41800,2,3.0,1.0,3100,6.76,0,0.07,0,4,0,0,0,0,1
22,41820,2,4.0,1.0,2500,6.91,0,0.06,0,3,0,0,0,1,0
21,120000,1,2.0,2.0,10000,11.71,0,0.08,0,3,0,0,0,0,0
21,120000,1,4.0,2.0,10000,9.99,0,0.08,0,3,0,0,0,0,0
26,120000,1,11.0,3.0,10000,12.68,0,0.08,0,2,0,1,0,0,0
23,35941,2,7.0,3.0,3500,13.35,1,0.1,0,2,0,1,0,0,0
24,120000,1,3.0,1.0,10000,7.88,0,0.08,0,2,0,0,1,0,0
24,120000,1,4.0,3.0,10000,13.61,0,0.08,1,4,0,1,0,0,0
23,91800,1,7.0,2.0,10000,10.99,1,0.09,0,4,0,0,1,0,0
25,120000,1,3.0,1.0,10000,9.32,0,0.08,0,2,0,0,0,0,0
23,120000,1,0.0,3.0,10000,11.66,0,0.08,0,2,0,0,0,0,0
24,42000,2,5.0,1.0,19200,7.9,0,0.46,0,2,0,0,0,0,0
26,122500,1,1.0,2.0,10000,10.65,0,0.08,0,3,0,0,1,0,0
25,42000,2,4.0,2.0,3000,9.91,0,0.07,0,4,0,0,0,0,0
23,124000,1,2.0,3.0,10000,14.27,0,0.08,0,3,0,0,0,1,0
22,42000,2,1.0,3.0,10500,14.65,0,0.25,0,2,0,0,0,1,0
26,125000,1,6.0,1.0,10000,7.49,0,0.08,0,2,0,0,0,0,1
25,130000,1,7.0,1.0,10000,7.49,0,0.08,0,2,0,1,0,0,0
22,36000,2,6.0,2.0,4000,12.69,1,0.11,0,4,0,0,0,0,0
21,36000,2,2.0,3.0,5000,14.27,1,0.14,1,2,0,0,1,0,0
25,42000,2,9.0,2.0,12000,9.91,0,0.29,0,2,0,1,0,0,0
23,42000,2,0.0,4.0,6000,16.77,0,0.14,0,3,0,0,0,1,0
25,42000,2,1.0,1.0,13975,8.9,0,0.33,0,4,0,0,0,0,1
25,132000,1,4.0,3.0,10000,12.84,0,0.08,1,3,0,1,0,0,0
22,42000,2,6.0,3.0,15000,13.49,0,0.36,1,4,1,0,0,0,0
22,140000,1,0.0,2.0,10000,9.99,0,0.07,0,2,1,0,0,0,0
24,140000,1,0.0,2.0,10000,11.14,0,0.07,0,2,0,1,0,0,0
24,42000,2,5.0,1.0,4900,6.03,0,0.12,0,4,1,0,0,0,0
24,42000,0,8.0,1.0,8000,6.62,0,0.19,0,4,1,0,0,0,0
22,42000,2,5.0,1.0,5400,6.03,0,0.13,0,3,0,0,0,0,1
22,42000,0,6.0,1.0,4800,10.99,0,0.11,0,3,0,0,0,0,1
22,42000,2,4.0,2.0,3500,9.91,0,0.08,0,2,0,0,0,0,1
24,42000,2,3.0,1.0,8675,7.51,0,0.21,0,4,1,0,0,0,0
25,42000,0,6.0,1.0,18000,10.99,0,0.43,0,2,1,0,0,0,0
24,42000,2,6.0,1.0,3125,8.9,0,0.07,0,3,0,0,1,0,0
22,42000,2,7.0,2.0,9350,12.69,0,0.22,0,2,0,0,0,0,0
24,42000,2,4.0,1.0,8000,6.62,0,0.19,0,3,0,0,0,0,1
24,24148,1,1.0,2.0,9975,11.48,1,0.41,0,4,1,0,0,0,0
22,29004,1,4.0,2.0,9975,10.99,1,0.34,0,2,1,0,0,0,0
24,46000,1,2.0,3.0,9975,13.11,0,0.22,1,3,0,0,0,0,1
22,60000,1,6.0,2.0,9975,11.48,0,0.17,0,4,0,0,0,0,1
22,42000,2,6.0,1.0,3000,6.03,0,0.07,0,2,0,0,1,0,0
23,65000,1,0.0,1.0,9975,7.51,0,0.15,0,2,0,0,0,0,1
23,42000,0,5.0,1.0,6500,6.03,0,0.15,0,2,0,0,0,0,1
22,72000,1,0.0,2.0,9975,10.99,0,0.14,0,3,0,0,0,0,1
22,42000,0,6.0,1.0,10000,6.03,0,0.24,0,2,0,0,0,1,0
25,42000,2,9.0,1.0,9100,10.99,0,0.22,0,3,1,0,0,0,0
22,83200,1,6.0,3.0,9975,10.99,0,0.12,0,3,0,0,0,0,0
25,26880,1,1.0,3.0,4900,14.26,0,0.18,1,4,0,0,0,0,1
21,42000,0,5.0,4.0,5000,17.49,0,0.12,0,2,1,0,0,0,0
22,26400,1,6.0,2.0,9900,11.71,1,0.38,0,4,1,0,0,0,0
22,30000,1,4.0,1.0,9875,7.29,1,0.33,0,3,0,0,0,0,1
23,42000,2,7.0,2.0,8000,10.99,0,0.19,0,4,1,0,0,0,0
26,28000,1,5.0,1.0,9800,7.29,1,0.35,0,4,0,0,0,0,1
22,33000,1,4.0,3.0,9800,10.99,1,0.3,0,2,0,0,0,0,0
25,36000,1,3.0,2.0,9800,10.36,0,0.27,0,4,1,0,0,0,0
23,48000,1,7.0,1.0,9800,7.88,0,0.2,0,4,0,0,0,0,0
23,44000,1,7.0,1.0,9800,7.51,1,0.22,0,2,1,0,0,0,0
24,42000,2,4.0,1.0,12000,6.99,0,0.29,0,3,0,1,0,0,0
23,44000,1,7.0,3.0,9800,13.11,1,0.22,0,2,0,0,1,0,0
24,42000,2,8.0,2.0,1000,11.49,0,0.02,0,4,0,0,0,1,0
26,36000,2,3.0,2.0,11000,10.59,1,0.31,0,4,1,0,0,0,0
24,53500,1,0.0,1.0,9800,6.17,0,0.18,0,4,0,1,0,0,0
23,60000,1,4.0,3.0,9800,13.49,0,0.16,0,2,1,0,0,0,0
22,60000,1,4.0,2.0,9800,10.99,0,0.16,0,3,0,0,0,1,0
25,60000,1,4.0,1.0,9800,10.99,0,0.16,0,3,0,0,0,1,0
24,82500,1,8.0,1.0,9800,7.51,0,0.12,0,4,0,0,1,0,0
23,66300,1,7.0,4.0,9800,15.7,1,0.13,1,2,0,0,1,0,0
22,42000,0,3.0,1.0,7000,10.99,0,0.17,0,3,0,0,0,0,1
26,93000,1,7.0,2.0,9800,10.25,0,0.11,0,4,0,1,0,0,0
25,42000,2,2.0,3.0,7200,14.79,0,0.17,1,2,1,0,0,0,0
26,107000,1,2.0,1.0,9800,8.9,0,0.09,0,3,0,0,1,0,0
23,36000,2,7.0,2.0,6725,11.49,1,0.19,0,2,0,1,0,0,0
21,42000,2,5.0,3.0,7000,15.23,0,0.17,1,4,1,0,0,0,0
23,36504,1,0.0,3.0,4900,12.68,0,0.13,0,2,1,0,0,0,0
25,32400,1,2.0,2.0,4900,11.49,1,0.15,0,2,0,0,1,0,0
23,42000,1,2.0,3.0,4900,14.72,0,0.12,1,4,1,0,0,0,0
22,42000,2,6.0,3.0,14750,12.99,0,0.35,0,4,1,0,0,0,0
22,42000,2,6.0,3.0,6000,12.99,0,0.14,1,2,1,0,0,0,0
22,42000,2,5.0,1.0,5000,6.99,0,0.12,0,4,0,0,0,0,1
26,36000,2,1.0,2.0,4500,10.59,1,0.13,0,2,0,1,0,0,0
23,50000,1,0.0,1.0,4900,8.49,0,0.1,0,3,1,0,0,0,0
21,50000,1,5.0,1.0,4900,8.94,0,0.1,0,2,1,0,0,0,0
24,51630,1,0.0,2.0,4900,9.99,0,0.09,0,3,0,0,1,0,0
23,54096,1,2.0,2.0,4900,10.99,0,0.09,0,2,0,0,0,1,0
23,42000,2,7.0,1.0,8000,5.42,0,0.19,0,3,0,0,0,0,1
24,69600,1,8.0,2.0,4900,9.99,0,0.07,0,2,0,0,0,1,0
23,42000,2,7.0,3.0,12000,15.23,0,0.29,1,3,0,0,0,1,0
21,42000,0,5.0,2.0,8000,9.99,0,0.19,0,4,0,0,1,0,0
24,74000,1,1.0,3.0,4900,12.87,0,0.07,0,3,0,0,0,1,0
23,107000,1,2.0,1.0,4900,8.94,0,0.05,0,2,0,0,0,0,0
25,13296,1,4.0,2.0,4950,9.63,1,0.37,0,3,0,1,0,0,0
22,15000,1,3.0,1.0,4950,8.9,1,0.33,0,4,0,0,0,1,0
24,42000,2,9.0,1.0,11000,5.42,0,0.26,0,4,0,0,0,1,0
24,42000,2,2.0,1.0,10000,7.49,0,0.24,0,4,0,0,0,1,0
24,36000,2,5.0,3.0,4000,15.23,1,0.11,1,3,0,0,1,0,0
22,34000,1,3.0,1.0,4975,7.51,1,0.15,0,2,0,0,0,0,0
24,75000,1,0.0,1.0,4975,6.76,0,0.07,0,4,0,0,0,0,0
22,95000,1,0.0,1.0,4975,6.17,0,0.05,0,3,0,0,1,0,0
23,42000,0,0.0,1.0,6000,5.42,0,0.14,0,2,0,0,0,1,0
23,27972,1,6.0,1.0,5000,8.94,0,0.18,0,3,0,0,0,0,1
22,27996,1,1.0,5.0,5000,17.51,1,0.18,0,4,0,0,0,0,1
24,42000,2,4.0,2.0,1200,11.49,0,0.03,0,3,0,0,0,0,1
22,27996,1,4.0,3.0,5000,10.99,0,0.18,1,3,0,0,1,0,0
24,42000,2,8.0,4.0,2500,15.28,0,0.06,0,2,0,1,0,0,0
23,28000,1,4.0,3.0,5000,13.72,1,0.18,0,4,0,0,0,0,0
23,28000,1,0.0,3.0,5000,11.78,0,0.18,0,4,0,0,1,0,0
24,28000,1,0.0,1.0,5000,7.68,0,0.18,0,3,0,0,1,0,0
25,28800,1,0.0,1.0,5000,8.9,0,0.17,0,2,1,0,0,0,0
22,28800,1,6.0,1.0,5000,6.91,0,0.17,0,2,1,0,0,0,0
23,28800,1,0.0,2.0,5000,11.49,0,0.17,0,2,1,0,0,0,0
23,42000,2,8.0,2.0,7600,6.0,0,0.18,0,2,0,0,1,0,0
22,42000,2,4.0,1.0,7050,10.99,0,0.17,0,4,0,0,0,1,0
23,28800,1,2.0,3.0,5000,13.11,0,0.17,0,3,0,0,0,0,1
23,29100,1,3.0,4.0,5000,14.84,0,0.17,0,2,1,0,0,0,0
24,29120,1,0.0,2.0,5000,10.99,0,0.17,0,4,1,0,0,0,0
23,29730,1,2.0,1.0,5000,7.66,0,0.17,0,4,0,0,0,0,0
22,29865,1,6.0,2.0,5000,11.12,1,0.17,0,3,1,0,0,0,0
21,42000,2,1.0,1.0,2500,7.29,0,0.06,0,4,0,0,0,0,0
26,30000,1,2.0,2.0,5000,12.42,1,0.17,0,2,1,0,0,0,0
25,30000,1,4.0,1.0,5000,7.9,0,0.17,0,3,1,0,0,0,0
24,42000,2,8.0,2.0,22250,11.11,0,0.53,0,3,0,0,0,0,0
24,30000,1,6.0,2.0,5000,12.69,1,0.17,0,4,0,0,0,0,0
26,30000,1,4.0,3.0,5000,10.99,0,0.17,1,2,0,0,0,1,0
23,36000,2,7.0,1.0,10750,10.99,1,0.3,0,3,0,1,0,0,0
22,30000,1,2.0,3.0,5000,10.99,0,0.17,1,2,1,0,0,0,0
23,30000,1,4.0,3.0,5000,12.99,1,0.17,1,2,0,1,0,0,0
22,42000,0,2.0,1.0,9000,7.66,0,0.21,0,2,0,0,0,0,1
26,30000,1,11.0,2.0,5000,10.99,0,0.17,0,2,0,0,1,0,0
22,30000,1,0.0,2.0,5000,8.88,1,0.17,0,3,0,1,0,0,0
23,30000,1,0.0,3.0,5000,10.99,0,0.17,0,3,1,0,0,0,0
25,30000,1,4.0,2.0,5000,11.86,0,0.17,0,2,1,0,0,0,0
24,42000,0,7.0,1.0,12000,7.66,0,0.29,0,3,0,0,0,0,1
22,30000,1,0.0,2.0,5000,11.49,0,0.17,0,2,1,0,0,0,0
23,30000,1,0.0,2.0,5000,11.86,0,0.17,0,2,0,0,0,1,0
21,30000,1,0.0,1.0,5000,8.59,0,0.17,0,2,0,0,0,0,1
21,30000,1,2.0,4.0,5000,14.96,1,0.17,0,2,0,0,0,1,0
25,42000,2,9.0,2.0,3250,10.0,0,0.08,0,3,0,1,0,0,0
21,30000,1,3.0,3.0,5000,13.92,0,0.17,0,4,0,0,0,0,1
24,30000,1,0.0,2.0,5000,11.14,0,0.17,0,2,1,0,0,0,0
21,36000,2,0.0,1.0,14000,6.54,1,0.39,0,4,1,0,0,0,0
26,30000,1,7.0,4.0,5000,14.42,1,0.17,0,4,0,0,0,0,0
23,30000,1,0.0,3.0,5000,11.59,0,0.17,1,4,0,0,0,1,0
22,30000,1,0.0,2.0,5000,10.33,0,0.17,0,3,1,0,0,0,0
23,30159,1,0.0,2.0,5000,11.12,0,0.17,0,2,1,0,0,0,0
25,42000,2,3.0,1.0,10000,5.42,0,0.24,0,2,0,1,0,0,0
22,42000,0,0.0,3.0,12000,10.99,0,0.29,0,4,1,0,0,0,0
22,30900,1,3.0,2.0,5000,10.0,0,0.16,0,2,0,0,0,0,1
23,42000,2,2.0,1.0,1500,6.17,0,0.04,0,3,0,0,0,0,1
26,31000,1,4.0,4.0,5000,14.96,0,0.16,1,3,1,0,0,0,0
22,31000,1,2.0,2.0,5000,10.62,0,0.16,0,4,0,0,1,0,0
25,31000,1,0.0,1.0,5000,8.94,0,0.16,0,2,0,0,0,1,0
26,31200,1,8.0,1.0,5000,8.63,0,0.16,0,2,1,0,0,0,0
22,31404,1,0.0,1.0,5000,7.51,0,0.16,0,3,0,0,0,1,0
25,42000,2,4.0,2.0,3500,10.36,0,0.08,0,2,0,0,0,0,1
23,31920,1,0.0,1.0,5000,8.0,0,0.16,0,3,0,0,0,0,0
23,42000,2,3.0,1.0,11000,6.54,0,0.26,0,3,1,0,0,0,0
21,42000,0,5.0,2.0,12250,8.88,0,0.29,0,4,0,0,0,0,1
25,32000,1,9.0,3.0,5000,14.27,1,0.16,1,4,0,0,0,0,1
23,32000,1,4.0,2.0,5000,12.69,1,0.16,0,4,0,1,0,0,0
26,32000,1,3.0,1.0,5000,6.03,0,0.16,0,2,0,0,0,0,1
22,36000,2,3.0,4.0,7000,14.84,1,0.19,0,3,0,0,0,0,0
23,32000,1,3.0,3.0,5000,14.79,0,0.16,0,2,0,0,0,0,0
24,42000,2,6.0,2.0,9250,11.12,0,0.22,0,4,0,0,0,0,1
26,32000,1,3.0,1.0,5000,7.49,0,0.16,0,2,0,0,0,0,0
24,32000,1,1.0,1.0,5000,10.99,0,0.16,0,3,0,0,1,0,0
26,32000,1,10.0,3.0,5000,12.53,0,0.16,1,3,0,0,0,1,0
21,32000,1,3.0,1.0,5000,7.68,0,0.16,0,4,1,0,0,0,0
24,32004,1,3.0,3.0,5000,13.23,0,0.16,0,2,0,0,0,0,0
25,32004,1,5.0,3.0,5000,14.35,0,0.16,0,3,0,0,0,0,0
24,42000,2,8.0,2.0,12000,10.38,0,0.29,0,4,0,0,0,1,0
23,32400,1,0.0,2.0,5000,10.99,0,0.15,0,2,0,0,1,0,0
24,42000,2,7.0,3.0,4200,13.23,0,0.1,0,2,0,0,1,0,0
24,36000,2,8.0,1.0,6000,7.14,1,0.17,0,4,0,1,0,0,0
22,32760,1,3.0,3.0,5000,13.48,0,0.15,1,3,0,0,0,1,0
22,32968,1,2.0,4.0,5000,14.61,1,0.15,0,3,0,0,0,0,0
26,33000,1,2.0,2.0,5000,12.69,0,0.15,0,4,0,0,1,0,0
26,36000,2,2.0,2.0,6000,11.49,1,0.17,0,2,0,1,0,0,0
23,33000,1,5.0,2.0,5000,10.62,0,0.15,0,2,0,0,0,1,0
23,42000,2,0.0,1.0,11000,7.88,0,0.26,0,2,0,0,0,0,0
22,33000,1,1.0,2.0,5000,10.25,0,0.15,0,4,0,0,0,0,0
24,33000,1,8.0,3.0,5000,10.99,0,0.15,0,3,0,0,1,0,0
21,33000,1,5.0,3.0,5000,12.84,0,0.15,0,2,1,0,0,0,0
24,42000,0,7.0,1.0,3000,7.51,0,0.07,0,2,0,0,1,0,0
23,33017,1,1.0,2.0,5000,10.99,0,0.15,0,4,0,0,0,1,0
26,33280,1,11.0,4.0,5000,14.11,1,0.15,0,4,0,0,0,0,0
23,33600,1,3.0,3.0,5000,13.49,0,0.15,1,4,0,0,0,0,1
21,33600,1,4.0,3.0,5000,13.49,0,0.15,0,3,1,0,0,0,0
21,42000,2,3.0,2.0,13750,11.36,0,0.33,0,4,1,0,0,0,0
21,33996,1,0.0,2.0,5000,12.18,0,0.15,0,3,0,0,0,1,0
25,33996,1,0.0,1.0,5000,9.38,0,0.15,0,3,0,0,0,0,1
24,42000,2,3.0,1.0,8500,7.51,0,0.2,0,4,0,0,1,0,0
25,34000,1,6.0,1.0,5000,10.99,0,0.15,0,2,0,0,0,0,1
23,34000,1,4.0,1.0,5000,7.88,0,0.15,0,4,0,0,0,0,1
21,42000,2,6.0,1.0,3500,7.51,0,0.08,0,2,1,0,0,0,0
22,34000,1,3.0,1.0,5000,8.0,0,0.15,0,4,0,0,0,0,0
25,34400,1,9.0,3.0,5000,13.49,0,0.15,0,4,0,0,0,0,1
22,34500,1,1.0,3.0,5000,10.99,0,0.14,0,4,0,0,0,0,1
23,34800,1,1.0,2.0,5000,10.99,1,0.14,0,2,0,1,0,0,0
23,42000,2,7.0,4.0,10000,14.59,0,0.24,1,2,1,0,0,0,0
24,34900,1,3.0,2.0,5000,11.49,0,0.14,0,3,0,0,0,0,0
22,34992,1,1.0,2.0,5000,10.99,0,0.14,0,3,0,0,0,1,0
24,35000,1,4.0,2.0,5000,11.71,0,0.14,0,3,0,0,1,0,0
25,35000,1,0.0,2.0,5000,11.71,0,0.14,0,2,0,0,1,0,0
21,35000,1,5.0,2.0,5000,10.65,0,0.14,0,3,0,0,1,0,0
22,35000,1,2.0,2.0,5000,11.71,0,0.14,0,2,0,0,1,0,0
23,35000,1,5.0,1.0,5000,6.99,0,0.14,0,2,0,0,0,1,0
26,29000,1,6.0,3.0,5000,12.99,1,0.17,1,2,0,0,1,0,0
25,36000,2,6.0,4.0,10000,10.99,1,0.28,0,2,0,0,1,0,0
23,42000,2,2.0,2.0,5200,10.25,0,0.12,0,4,1,0,0,0,0
22,35000,1,6.0,2.0,5000,10.99,0,0.14,0,4,0,0,1,0,0
23,35000,1,3.0,2.0,5000,10.99,0,0.14,0,2,0,0,1,0,0
25,35000,1,3.0,2.0,5000,10.36,0,0.14,0,3,0,0,1,0,0
22,35000,1,3.0,1.0,5000,7.88,0,0.14,0,3,0,0,0,0,0
24,35000,1,8.0,1.0,5000,7.88,0,0.14,0,4,0,0,0,0,0
22,35000,1,4.0,3.0,5000,13.23,0,0.14,0,2,0,0,0,1,0
25,42000,2,5.0,1.0,7000,8.59,0,0.17,0,3,0,0,0,0,0
25,36000,2,2.0,3.0,13750,13.22,1,0.38,0,4,0,0,0,0,0
26,42000,2,0.0,2.0,4500,11.48,0,0.11,0,3,0,0,0,0,1
